gene,meth_delta,expr_delta,expr_p,expr_sig
FHIT,-0.0012525008591593222,0.3169939706465201,0.003311609205771267,True
FHL2,0.011432086560982142,-0.4994903855208835,0.0012014518315148156,True
FHL3,0.00814348628946875,-0.36215233604189356,0.001663010814892257,True
FHL5,0.008247489093383333,-0.03731684775386268,0.6599170889418957,False
FHOD1,0.005849658791132,-0.1970457797149673,0.055604299241910675,False
FHOD3,0.0008754954091000001,-0.15015777932334984,0.10212095924752398,False
FIBP,0.0015769142612625,0.024988631869912202,0.4533518550427037,False
FIG4,0.0034088461489222223,-0.00044321417532340715,0.9936300386400168,False
FIGNL1,-0.0048514433401071425,0.01810607574544371,0.7637238834335195,False
FILIP1,0.0045568355620285725,-0.027659275903300164,0.8988958617568816,False
FILIP1L,0.013162332791827658,-0.43207509716850795,0.1643042625239472,False
FIP1L1,-0.0008405240235235296,-0.051247692217467715,0.6002003529432771,False
FIS1,-0.0024212472443833335,0.07941980443045817,0.19616578330936962,False
FITM1,0.01989537350125,0.0776094790629819,0.37697157245371915,False
FITM2,0.0008307117769307693,0.27924144073959367,0.0014125577570482432,True
FIZ1,0.000565753654952381,-0.00749022423927892,0.9315752810422314,False
FKBP10,0.001802795132868,0.3458277895852191,0.0030589020908925965,True
FKBP11,-0.005756657088092778,0.17563458151572223,0.2751268798963401,False
FKBP15,-0.0010707917408,-0.06846488039176458,0.2729011211102981,False
FKBP1A,-0.0005984422264818182,0.3738594718433093,0.0027539648135043947,True
FKBP2,0.0009779894604666666,0.2998029909794099,0.07072860399621488,False
FKBP3,-0.0030467211728125,-0.12037810648257458,0.08865029659103789,False
FKBP4,-0.0029799709113723528,-0.04832607941645272,0.6462828869066404,False
FKBP5,0.007833673105740626,-0.6152932662974385,0.05742419432048301,False
FKBP7,0.0004546777389076924,0.045178791708446055,0.7188966159764083,False
FKBP8,-0.000698438536,-0.01709844673968395,0.7932852903712061,False
FKBP9,0.003632174839935714,0.43134564631198996,0.0021222056868404806,True
FKBP9L,0.010828446438,0.24538319598151165,0.009968415253679704,True
FKRP,-0.002725495430342106,-0.08207104509347575,0.3834612232974438,False
FKTN,-0.005677496918249999,-0.06784451175461463,0.31447628391018145,False
FLAD1,0.00111722361657,0.12684313548268636,0.09237485751008183,False
FLCN,0.00187135477851,0.0898929986826201,0.5924666686608744,False
FLI1,-0.004617986590202166,0.2988995170264677,0.03358120566027651,True
FLII,0.0027057100845772728,0.02563913013261415,0.6806987535469733,False
FLNB,-0.0036253435001971424,0.45460139752313133,0.0038025728763114225,True
FLNC,0.00858576364252381,-0.10600096240706124,0.25490346127302793,False
FLOT1,-0.004773981344527188,0.07346927815193,0.17546575529653183,False
FLOT2,-0.0005685031137714283,0.0609063514384191,0.36829182058119425,False
FLRT2,0.001072965088608,-0.22079975475195185,0.05469376569653586,False
FLT1,-0.00019484902187954516,0.09886693129486362,0.3431250263199974,False
FLT3LG,0.0013134380781909091,0.057203854499640154,0.5291709379893437,False
FLT4,0.0030594280756959186,0.27881312273980935,0.09902411295230912,False
FLYWCH1,0.0012195645561108486,0.021342127788680075,0.7812892680300112,False
FLYWCH2,0.002312856799768948,0.2883203708604748,0.010376923695660557,True
FMNL1,0.0022906439776962965,0.016372803713690178,0.8827594021954133,False
FMNL2,0.005802469068135371,-0.18655706902307453,0.03780973431670534,True
FMNL3,0.0024703729096228573,0.3957440307735446,0.009584053718501042,True
FMO2,-0.012955798087899997,0.009639812977023453,0.9569245582708616,False
FMO3,0.004749514313428571,0.2122256769483698,0.0485216892436109,True
FMOD,-0.012864686580222221,0.40628798847150516,0.01746555166658453,True
FN1,-0.0012963270591666665,0.6893070503896452,0.003937216781228927,True
FN3K,-0.0009783764664545455,0.3203889869104568,0.026211345699454765,True
FN3KRP,-0.0022851163813050004,0.18382283272179228,0.05300169880939643,False
FNBP1,-0.0009714256262411764,-0.1584319755565284,0.08578820786280317,False
FNBP1L,0.0055303840914,0.1450391406131976,0.1936426728404518,False
FNBP4,0.00024745039515789477,-0.6478186129697836,0.002708722483833244,True
FNDC3A,0.0026035223376595,-0.087801200786345,0.43706377208052527,False
FNDC3B,0.005773976861378787,-0.16611276965662583,0.16085722176116185,False
FNDC5,0.0016315107873749995,0.3672842642066109,0.0008225192327344043,True
FNIP1,0.0033647994494966672,0.001741239173072128,0.9895557691502057,False
FNIP2,0.0028497470563095236,0.12930364412109283,0.45234416342436223,False
FNTA,0.0006826572697250002,-0.1463246694340705,0.7914461097028713,False
FNTB,0.0006760109504333331,0.06405874987818178,0.4101899880026736,False
FOLR2,-0.0006660651681399999,0.22660231434523992,0.24305912480935415,False
FOS,-0.0009035428771315791,-0.019275662202198795,0.9657513579179584,False
FOSL2,0.0038739418240999997,0.11006593552663838,0.31335455224174574,False
FOXJ2,-0.0006661281219866665,-0.1648044382056395,0.007097846766330977,True
FOXJ3,0.0006887386823235713,-0.22511122066163367,0.001394637427985412,True
FOXK1,-0.0005809141212509495,-0.002548483534810651,0.9564302955442779,False
FOXK2,-0.0008070302343363636,-0.13951847476797202,0.17621487544916808,False
FOXN2,0.0038466853371500005,-0.029705698747086617,0.8025854379883147,False
FOXN3,0.005477627168722887,-0.09175382556281673,0.3729565767877482,False
FOXO1,0.0002881817351417742,-0.12266153071914648,0.1998234748733161,False
FOXO3,0.008643056870295238,-0.2940852740271453,0.15168520925288986,False
FOXP1,0.0007372642005006448,0.008973368140189968,0.9155032816430435,False
FOXP4,-0.004421329692152501,-0.11229211728841552,0.2354557304110208,False
FOXRED1,0.0009418042562578949,0.1736005779530106,0.051557452898193,False
FOXRED2,-0.0012329417512421054,0.00721820540361689,0.9315078227959728,False
FPGS,0.00475609732875,-0.11150792397072759,0.1118846151311397,False
FPGT,0.0010243794827323076,0.15479021637244278,0.15884273987714742,False
FRAS1,0.002195437829173824,0.04010114795995614,0.5995038205304687,False
FRAT1,-0.0025182485623444447,0.14250328038035273,0.032403795585905185,True
FRAT2,-0.00012405747823624998,-0.01961545815991764,0.8229631887385574,False
FRG1,-0.0029825783129916665,-0.19330753563455894,0.03269859447395149,True
FRG1B,-0.00450958622406,-0.1859066826199111,0.09767054012142547,False
FRMD3,0.0021133072414857143,0.17644625375928547,0.04497784615686518,True
FRMD4A,0.0023022478509515517,0.2860578133172218,0.04834693049520182,True
FRMD6,0.005181411798345,-0.01998545549999112,0.8948758743682447,False
FRMD8,-0.0047848179222090914,0.1698261553586174,0.18777087538259682,False
FRMPD1,0.0005299089593166665,0.13310773285069863,0.17626035500982296,False
FRS2,0.005025656093577777,-0.031650087674236535,0.8235403494102799,False
FRS3,-0.0005915178901999998,-0.12532817377122044,0.3316351616280083,False
FRY,0.0024064704289345836,-0.03210102036507594,0.6233425198883569,False
FRYL,-0.0009080437749545454,-0.09844031014192399,0.3554171212662407,False
FRZB,-0.003576993049269231,-0.08596822665675564,0.7005716159691533,False
FSCN1,0.0034279483996090903,1.1585099335319529,7.725557887400634e-05,True
FSD1L,0.0007163465105972729,-0.30828625538328897,0.010374211379760656,True
FSD2,0.0270610560698,0.02717420313600175,0.7735447182136407,False
FSTL1,-0.0038836026408461113,0.49371651992138993,0.01771184044170692,True
FSTL3,0.0017640982672,0.054943124728147524,0.6836725547567674,False
FTH1,0.0022121121642315793,0.023668793630347584,0.839114538078317,False
FTL,0.0009982967771214287,0.056088334426194854,0.6139617073290623,False
FTO,0.0046930801918578955,-0.06687689720578663,0.4342797626180043,False
FTSJ2,0.000952496638859533,0.07697625830676857,0.24117366998471781,False
FTSJ3,0.0008151456532833331,0.019177942421225745,0.8703516351237313,False
FTSJD1,0.002417724337900722,0.020208000167070302,0.8497119976927291,False
FTSJD2,-0.0016844884874000002,-0.013589807354845274,0.8437357725152868,False
FUBP1,0.0012601614673266666,-0.30936211401083036,0.04186045913704639,True
FUBP3,0.00239396548376,-0.20366762525818627,0.08759169797311427,False
FUCA1,0.002620997736086667,0.0457658461099871,0.5803400989315616,False
FUCA2,0.004716292134416083,0.3628019067800698,0.002877272733387059,True
FUK,0.003721576763466667,-0.0698784474826942,0.5332644708510741,False
FURIN,0.0006092071568304168,0.06364241172889323,0.3739285994750894,False
FUS,0.0015919423925307697,0.003826693902185677,0.9530316307026142,False
FUT11,0.0008232048881647057,0.2634134364896665,0.08224732028535693,False
FUT8,0.002081401006236364,0.04653927388577205,0.6649368226165282,False
FUZ,0.0007766337589882352,0.17072534779260182,0.08464963227258537,False
FXN,-0.002678995006693333,0.2056777316863281,0.0226980875982561,True
FXR1,0.0034968667889071436,-0.5063579912453032,0.00023589957828742923,True
FXR2,0.007120916722800001,-0.06549586811539966,0.4222447207273119,False
FXYD1,0.0051244511197826095,-0.20659027642388697,0.018428536675440643,True
FXYD5,0.002027902799078571,0.4897026053582415,0.002003738290511048,True
FXYD6,-0.0032086844893260873,0.6287965230198354,0.00017922053854917144,True
FYCO1,0.009574092500677393,-0.33477939525255374,0.0018243837222887283,True
FYN,-0.0017544415676641661,0.3408705012058211,0.04028413582406841,True
FYTTD1,0.0028519271459960006,-0.2697245816865172,0.01444328013550463,True
FZD4,-0.0005005882755904996,0.37258179090940496,0.0010030876067753877,True
FZD6,-0.0010350509232176471,0.4352646828298503,0.0009119812987200754,True
FZD7,0.0007999847504000002,-0.14771625837083746,0.17783354839226567,False
FZD8,-0.00148265444375625,0.17013311443855186,0.14965214101874316,False
FZD9,0.001285898230760909,0.2085363709795032,0.013179088135705282,True
FZR1,8.557343086551712e-05,-0.04498404291280946,0.6705083561716054,False
G0S2,0.0023059991212600007,0.25146926910896744,0.6091597549227339,False
G2E3,-0.00012642351833733328,-0.011153474691489902,0.9433777727186714,False
G3BP1,-0.0011779154583549999,-0.16464351855197143,0.03214280128277403,True
G3BP2,0.0002471620777588235,-0.3976875674544052,0.0006453806513808401,True
G6PC3,0.0006419182699812499,0.2504275684421228,0.0013841141501456731,True
GAA,0.0030134398032906256,0.0014603934754247644,0.9750564138883151,False
GAB1,0.005089140007388461,-0.22465996687666462,0.4099313375605542,False
GAB2,-0.0021680668093629163,0.026406808580793553,0.8023484324358832,False
GABARAP,0.001389428534335,0.2185981312747383,0.0049058075801051695,True
GABARAPL1,0.003244697214416667,-0.1963503667243818,0.08051184969818002,False
GABARAPL2,0.004361639980153847,0.059232371907723014,0.4564937296691338,False
GABBR1,-0.0012776199054380043,0.032890183201848264,0.8685278282081514,False
GABPA,-0.0002517393420176471,-0.1417294997383606,0.21417118855989598,False
GABPB1,0.00036777107515833336,-0.14058167037836178,0.2284133367201862,False
GABPB2,-0.0016547192764923076,-0.07353566489500078,0.26989460667400933,False
GADD45A,0.0027713045029975,0.42956722603005326,0.023608529281280675,True
GADD45B,-0.0016837719366692308,-0.0005182980523180467,0.9977816950199243,False
GADD45G,-0.006702488285071427,-0.10404218108728683,0.6427419012032393,False
GADD45GIP1,-0.0007191241684439999,0.14540473763684528,0.11801342694778134,False
GADL1,0.012006741572017646,-0.055898894773377054,0.5962432533597887,False
GAK,0.0023202231818645913,-0.15803553943622034,0.09743962603682481,False
GALC,0.0021295286343,0.013356516826041887,0.834908043114805,False
GALE,0.0017333191204681817,0.4848267410254285,0.0003026679046081696,True
GALK1,0.0030605272931794446,0.32277834797843313,0.0015859619848331314,True
GALK2,0.0009761229087225,0.3900485836789718,0.004673700549596204,True
GALM,0.0024934762992857144,0.10542372581106024,0.2185191675007038,False
GALNS,0.00202310364405125,0.17627238057800343,0.033457187756166226,True
GALNT1,0.0047015790797,-0.30798528993372387,0.020661884489243502,True
GALNT10,-0.0018047815524725001,0.07781068322072625,0.6282289204571769,False
GALNT11,0.0031590984948687497,0.015049106835300273,0.8544126921230096,False
GALNT2,0.007237732987712819,0.018049605461750537,0.7097845937101933,False
GALT,0.0009114165700000003,0.15256458287567376,0.12079012852622388,False
GAMT,0.0005595212073907146,-0.03986105951754861,0.6753622999517881,False
GANAB,0.004079949451794737,0.1332424182833184,0.03807661622609059,True
GANC,0.0006556449919591668,0.0940420028528223,0.346761223900373,False
GAPDH,0.003505521726685715,-0.11941718338367124,0.15919272122808845,False
GAPVD1,-2.2209972849999808e-05,-0.12752547712550946,0.08474253611607774,False
GAR1,0.0007320861269285716,-0.010064873597362906,0.9021377160514712,False
GARNL3,0.00328999313045,0.05728096177767588,0.537599159019142,False
GARS,-0.00019746692844615393,-0.03088738833844912,0.6430491366324917,False
GART,0.0012442559800692307,0.06016032279483237,0.4532051939856838,False
GAS1,0.00030514450012222226,0.059597509911161174,0.6454236244743109,False
GAS2,0.00498551835791875,-0.1597153887318124,0.32051576000546433,False
GAS2L1,0.002241705635668182,0.328966372696195,0.016163264630873562,True
GAS5,-2.2504150024999737e-05,-0.17067549281575997,0.23062258766768454,False
GAS7,-0.00137123409036875,0.19804797648549125,0.22016414190315414,False
GAS8,-0.0025816959117885723,-0.10441884133633574,0.31235187887223365,False
GATA2,0.0037538947304210537,0.04400727551555135,0.7741165901410882,False
GATAD1,0.0010673586083000002,-0.012079618622982487,0.9352479364554881,False
GATAD2A,0.0036656752984265723,0.1267289537598101,0.3018667699442541,False
GATAD2B,0.0018737402874393334,-0.0579240700710154,0.342836394568809,False
GATC,0.0019268313362133332,0.015969764422010844,0.831043457265015,False
GATM,0.0047140201087155,-0.5197645896283538,0.00018137317312555488,True
GATS,0.006021399692629524,-0.6901808892868891,8.11591566397044e-05,True
GATSL1,-0.0008515235487499993,-0.3498922627711218,0.03963336174983124,True
GATSL2,0.00452436716,-0.37046490520913017,0.03459424322431847,True
GBA,0.0028920872889346676,0.20208883716003856,0.15832901422370138,False
GBA2,0.004041962141916666,-0.03244220925203949,0.7093720920954567,False
GBAS,0.0012570980089420002,-0.11174578897831249,0.1070182114523434,False
GBE1,0.006737108555721177,-0.11181956604892926,0.25307888698125797,False
GBF1,0.013389482746902633,-0.09786095663532969,0.08899331096417017,False
GBP1,-0.008289736301,0.1468003302311777,0.4264520784667508,False
GBP2,0.0087022711251875,-0.18202941194534433,0.07147747914158097,False
GBP4,-0.024250227904999998,0.2809260818687251,0.030854425786326984,True
GBX1,-0.015950845026400002,0.06103848899591453,0.7133914367666887,False
GCA,0.0014054400347454548,0.08039976702859465,0.5135093376421436,False
GCAT,-0.002327721541847857,0.0905342202492844,0.20246391898244526,False
GCC1,0.0020946689701545457,0.008509812389419068,0.8972832731272493,False
GCC2,-0.00312051935686125,-0.17916829755067895,0.20720984232069917,False
GCDH,0.0016038773094111112,0.6098187442337838,0.000752412225281683,True
GCHFR,0.003908662562215385,0.1538139761351587,0.2803694908533205,False
GCLC,-7.722884765714291e-05,-0.09701367906750068,0.3191244138890986,False
GCLM,0.0006827788806666667,-0.29707252698983944,0.05329656007116437,False
GCN1L1,0.00386365267139,-0.05017219069214632,0.5566518019774316,False
GCOM1,0.0007249501384769233,0.7733632697158643,0.0032039937972742666,True
GCSH,-0.0010295051337333332,0.12368391750072405,0.09813639285916892,False
GDAP1,0.002357305820135714,-0.3659530873589383,0.005080163434841249,True
GDE1,-0.0014920323575777776,-0.014375381042119722,0.8613505345400088,False
GDF1,-0.0019300599413736837,-0.12176776913237151,0.3307576409260973,False
GDI2,-0.0010160731624291818,-0.030584585910373233,0.5260851512313276,False
GDNF,-0.006396717850568889,-0.10983428851317632,0.6565004185678538,False
GDPD3,0.00101969673636,0.3984101119093768,0.07756634291129409,False
GDPD5,-0.0017488801720833337,0.26725884981487047,0.1084999652232712,False
GEMIN4,0.004723124375539131,-0.09697331058096546,0.24298869282062707,False
GEMIN5,0.0024294936582753843,-0.03250068170439638,0.5348368231273671,False
GEMIN6,0.00234839685006,-0.05018712264839484,0.620552145843375,False
GEMIN7,0.0007156788919000002,0.20011095787951794,0.04296990334500336,True
GFER,-0.0005469221497384611,0.047260498661809376,0.6716332762179842,False
GFM1,-0.01485019975250455,-0.12616357642911294,0.16758632529643114,False
GFM2,0.0013066434432394444,0.15065028334945624,0.09400770898163932,False
GFOD1,-2.1040965139024393e-05,-0.04353376195130953,0.5692598985972498,False
GFOD2,-0.00047397055278999996,0.0208419704747452,0.7369471758116826,False
GFPT1,0.009404144930846153,-0.09065817551052681,0.44190976510396807,False
GFRA1,-0.0022635604137775473,0.10563949035683114,0.2908562361835188,False
GGA1,-0.001736707668907647,-0.06749319231897162,0.2774092518092302,False
GGA2,-0.0027942165682246665,0.024543442039642004,0.7612351957551209,False
GGA3,-0.0002911319279000001,0.08178095260784674,0.4863686377789612,False
GGCT,-0.0010950466792016668,0.2408503830644798,0.03706041870904273,True
GGCX,-0.002521647891586667,-0.04383520376639199,0.45886160466101544,False
GGNBP2,-0.0009290109464,-0.3086683952118286,0.044644018575537986,True
GGPS1,0.0005992502678716666,-0.1730739677975037,0.03452475007724093,True
GGT5,0.0017138771253333333,0.6377874781714814,6.94459959932899e-05,True
GGT7,0.0027585886361495998,-0.6631729899757898,0.00025872315280813966,True
GHDC,0.007718910836807692,0.0418480226337113,0.666509291727017,False
GHITM,0.002754098317281818,0.2912942020745097,0.002314130999506126,True
GHR,0.0025771336061809523,-0.25705014107116786,0.025689607294074063,True
GIGYF1,0.0034907437800349994,-0.16730056181050879,0.04332510493684633,True
GIGYF2,0.002759925817408696,-0.20170919657237682,0.05207219465616298,False
GIMAP1,-0.010346235342181818,0.24203197354847347,0.013477827772402863,True
GIMAP2,-0.014362650517799998,0.13124646298650627,0.16641753963733716,False
GIMAP4,-0.0013417408056333334,0.4862516473887487,0.009196557556036131,True
GIMAP5,-0.004868780658222222,0.4020929340819318,0.010172842902476727,True
GIMAP6,-0.006333704982999999,0.513205559832366,0.001716830082066797,True
GIMAP7,-0.009656345959217646,0.05988725016020249,0.7221946785565962,False
GIMAP8,-0.007824802831206668,0.28744869408356805,0.017602771713575046,True
GIN1,-0.00043388493280769225,-0.22630540863526594,0.08279839919657556,False
GINS3,0.0020385835733209095,-0.0010232384680730622,0.992117738204678,False
GIPC1,-0.00026319862070173916,0.07585625821465826,0.30394006327880263,False
GIT1,-0.0014398633351,0.23201142365579192,0.14649194284322273,False
GIT2,0.002644184726021,0.14776250970156393,0.16408706126532135,False
GJA1,-0.00014223219811230776,0.5638808070141563,0.003181403131906064,True
GJA4,-0.002441268054161538,0.4136309334357684,0.005756369318556967,True
GJC1,-0.004644317221905,0.21927836770838827,0.004267805915312195,True
GK5,-0.001235606207709091,0.06578823953222089,0.36636309950971835,False
GKAP1,0.0002946154543333332,-0.40610857963899377,0.0002810360353820779,True
GLB1,0.0029978893989200004,0.16934806679526174,0.2453437347393146,False
GLCCI1,0.001266749613675,-0.2468012304783094,0.026959862201684632,True
GLCE,-0.0016100256412071427,0.17053509917050425,0.023632048001142873,True
GLE1,0.0010820441919625,0.004732079031216499,0.947095287612145,False
GLG1,-0.0008868332867135714,-0.14764553328821448,0.04839437494463481,True
GLI4,0.0015236718560861539,0.19726125860686186,0.1943987261402475,False
GLIPR2,-0.0026873822347666665,0.27980458459358465,0.06748893298858269,False
GLMN,0.0001660408299091666,-0.09868817675902285,0.29458260702310685,False
GLO1,0.001121822672371429,-0.13881134189644495,0.11037670659464857,False
GLOD4,0.002275899890063077,0.04612109621244615,0.6095305730557806,False
GLRB,0.0014846445577199995,0.0858476468097138,0.21871005714560898,False
GLRX,-0.006141673803139999,0.1398244994686709,0.1517942603635396,False
GLRX2,0.002633235691645,0.24885501091254217,0.032004302891494585,True
GLRX3,-0.0019083856281000003,-0.0001673632661425082,0.9980146670314145,False
GLRX5,0.002414609241748571,0.216022858032935,0.012958524401600047,True
GLS,0.00020092307651428578,0.07045494775119397,0.5642849156130413,False
GLT1D1,-0.0012590601053350944,0.015573862468154509,0.7946457784129883,False
GLT25D1,-0.0012287710052680005,0.6053125694934093,0.0016817903817443088,True
GLT25D2,0.0012019373970781821,-0.09675094300419933,0.19003378073652324,False
GLT8D1,-0.0006368716592944444,0.19929036975599673,0.06345336018830988,False
GLT8D2,0.003410634314181819,0.1580780637943273,0.06992078259866806,False
GLTP,0.0007491857044749998,0.17558453183922723,0.019829744357451256,True
GLTPD1,0.00617597228704647,0.4795933194448846,0.004686176962526316,True
GLTSCR1,0.0007715054542066671,-0.07753260680189981,0.5816267558550496,False
GLTSCR2,-0.0030493245987578952,-0.27555494579735457,0.015632705284433484,True
GLUD1,-0.002888344812577778,0.17123142630807983,0.01383046827470793,True
GLUL,0.004225893186644,-0.39021151758117495,0.06571735592950464,False
GLYR1,0.002376237267294444,-0.06502482260458392,0.3374705652594999,False
GM2A,0.0006712272345000001,0.22581382538509392,0.004444861565521657,True
GMCL1,-0.00013693174034888882,-0.1658950552875025,0.05360577330104601,False
GMDS,-0.000671820905493407,0.563638398125576,0.0001652698926009486,True
GMEB1,0.000263475321564444,-0.08367245423864993,0.30300243742973043,False
GMEB2,7.170844349473682e-05,-0.0009004227304532198,0.9861540391209758,False
GMFB,0.004437572379918668,0.09568885913000401,0.48501758532248984,False
GMFG,-0.021545173303700003,0.5295201973312906,0.00026469959483372527,True
GMNN,0.0036245616551666662,0.15411330067360063,0.08109243851826038,False
GMPPA,0.0027844906977731246,0.023334419569808418,0.7699409600231173,False
GMPPB,0.002928362996836364,0.1439626581550573,0.24657078683779296,False
GMPR,0.008883514342565218,-0.17621519661111343,0.05991305496889261,False
GMPR2,0.00030950731281899997,-0.06344065139942093,0.3881610253545128,False
GMPS,-0.0002054215914214288,0.15340715838087418,0.1611302641587748,False
GNA11,0.0032673910182775866,0.01486651649832335,0.8342831410897102,False
GNA12,0.0009363723283179514,0.2536739617064103,0.0011370045663882634,True
GNA13,0.0037484581200533332,-0.22222702742624997,0.030053544558459495,True
GNAI1,-0.003253877075165294,0.4167954921289439,0.014407535180040445,True
GNAI2,-0.007895259196163637,0.5805244282995491,0.00021038084447927807,True
GNAI3,0.0014769378961014999,0.0062471103631273565,0.9361848170813758,False
GNAL,0.002788165592294483,-0.2417089922062276,0.14582068630023667,False
GNAO1,0.0007819851375107546,0.08525036217283295,0.646961673939656,False
GNAQ,-0.0009166455669111112,-0.05994556946754875,0.4310480709079365,False
GNAS,0.0001414147350235706,-0.11240682882913172,0.0007033314359505575,True
GNB1,-0.0009962390000657145,0.2686839180008901,0.0031393888224969043,True
GNB1L,0.0014118865407541,0.12798510989552614,0.2308360058049512,False
GNB2,-0.0007808054942681819,-0.025055385654910237,0.7337931614524208,False
GNB2L1,-0.0010543656346792597,-0.09676465688344055,0.16964167328020283,False
GNE,0.0038267475703181817,-0.06961853245114634,0.32855430277339925,False
GNG10,0.004210103397583333,0.14643181245768727,0.16343511430859683,False
GNG11,-0.0027160562677625002,0.7428157894119917,0.0006120444331811202,True
GNG12,0.006469162502469697,-0.003515299297996463,0.9610153764130094,False
GNG2,-0.000274507348415384,0.27020575334646785,0.042202232913731666,True
GNG5,0.0026120365483821052,0.30352761500485476,0.01019521058035553,True
GNG7,0.00354396320757611,0.3200735996478694,0.0003391165334865763,True
GNL1,-0.0007842692149207842,0.22183592072161093,0.07333915402335756,False
GNL2,0.0023824258474627272,-0.26506370500308873,0.026153946089804654,True
GNL3,0.00026568681861190467,-0.1762168190422013,0.0670046203894138,False
GNLY,-0.0023962085533750003,0.25142467166329024,0.06705047705354165,False
GNPAT,0.0011707556443941176,-0.05395750229883581,0.34843695176074707,False
GNPDA1,0.001950113316666666,0.12084425719987792,0.30603511064598365,False
GNPDA2,-0.0010065262936916665,-0.14445612714828315,0.1889995373567788,False
GNPNAT1,0.0026710356927499997,-0.2713729959098444,0.004059271635414899,True
GNPTAB,-0.0013578574712538466,0.2042891551670169,0.12627651381223584,False
GNPTG,0.00025247851410319994,-0.006920548705074505,0.9291802444606384,False
GNRHR2,0.0019541557741200003,-0.15183974177948,0.03442572288372943,True
GNS,-0.002017659214665,0.2391074786971383,0.0035241873225275596,True
GOLGA1,0.002235415145125,-0.03944863896472492,0.5982662736167945,False
GOLGA2,-0.0011940464275714288,-0.01160518363696122,0.8630740675833843,False
GOLGA3,0.0004746784051528972,-0.05684747078778027,0.40795490626442,False
GOLGA4,0.0061136862020615785,-0.6562760555854655,0.059335947523719824,False
GOLGA5,0.0003065410015099999,-0.11832404843912782,0.16468186880995922,False
GOLGA6L5,0.00661720666905,-0.22845417901849416,0.07082195840740381,False
GOLGA7,0.0007230538229400001,-0.03415878774315056,0.6142331256593263,False
GOLGA7B,0.0030632859326833336,-0.36163452552632797,0.009683007924636593,True
GOLGA8A,0.0048522581598,-0.42542624900081144,0.06845381712427182,False
GOLGA8B,-0.0016462093642555552,-0.4661064473433106,0.07962913274095901,False
GOLGB1,0.0011723011888514286,-0.53588402735812,0.0004980030285929439,True
GOLIM4,0.005624941705516667,-0.31090301096638484,0.023934092441733053,True
GOLM1,0.0005333652823333338,-0.08084204510402425,0.1731913513783387,False
GOLPH3,-0.002574827259307693,0.03836092558285294,0.7370631066270431,False
GOLPH3L,0.0003073588454285714,-0.2018259670959555,0.02119198699016579,True
GOLT1B,-0.0007760343209666664,-0.14486771782960906,0.10607203662080292,False
GON4L,0.003593165095375,-0.154177872411804,0.036088837064656036,True
GOPC,0.0012946239735,-0.12364069533659244,0.14550885669615474,False
GORASP1,0.00114748721194375,0.16331077028073573,0.09664180792437412,False
GORASP2,0.0032039087835733335,-0.008452003983535405,0.8617372286385346,False
GOSR1,0.001240043368291667,-0.07036975703802364,0.38472128578471665,False
GOSR2,0.0009549268753199999,0.0421504360086365,0.5845594779892608,False
GOT1,0.008291218607693333,0.5807045167302793,0.00027034849697600186,True
GOT2,0.00299998946993,0.25780553286057906,0.0012961394613599108,True
GPAA1,0.0009935828003399998,0.02970360308037606,0.7528178003443078,False
GPAM,0.0005269923330681429,-0.006481710849590725,0.9427153428208221,False
GPAT2,0.01882241045,-0.101698960698727,0.2818144978244183,False
GPATCH1,0.004731679937825,0.002600072699229229,0.98335737820944,False
GPATCH3,-0.0013686807813692305,-0.041308380434487126,0.535380423069693,False
GPATCH4,0.001606230025518643,0.11971565179201414,0.05627542977026128,False
GPATCH8,0.003953148846914286,-0.3668464483408565,0.014177571289517483,True
GPBP1,0.00039963407640000004,-0.38810384095498307,0.0026809000277673283,True
GPBP1L1,0.0006297776835429166,-0.18322821301336856,0.030926576492993872,True
GPC1,-0.0009114710849148078,0.09204477110726246,0.3022528324276964,False
GPD1,0.01737870596388889,-0.11379620527676676,0.053482001419472396,False
GPD1L,0.004034005682168667,0.10372252682888136,0.16759543642601052,False
GPD2,0.006538318513948,-0.21826573354752873,0.07597778884904689,False
GPHN,0.0022049228748,-0.0500670394058001,0.5893111175352233,False
GPI,0.00153721409865,0.2229882235823392,0.01177751723800844,True
GPIHBP1,0.00117766045096,0.19922896434075596,0.22365459938293164,False
GPLD1,0.012515269722492856,0.011858843348060704,0.9160829749672841,False
GPN1,-0.001414464686995238,0.14321663948890165,0.05331687011126259,False
GPN2,0.002029849644653125,-0.017404890576322055,0.8908037204845746,False
GPN3,-0.0026114522083735717,-0.07222235271178298,0.32052710585640665,False
GPNMB,-0.0009607007100071427,0.16518172460034578,0.1125660621866354,False
GPR107,0.0027852232510257773,0.0065433003145091255,0.8987034771447789,False
GPR108,0.0033602598831047616,0.08579728590541601,0.4513995612801235,False
GPR116,-0.007987691664611113,0.3231373513666315,0.050322352661611607,False
GPR124,0.0026477306189035712,0.45769308427193206,0.00034152482748465567,True
GPR125,0.005955869927147826,-0.13837680265903404,0.2713282399976072,False
GPR133,0.0023379167520089245,0.15430296154105294,0.18742956374576908,False
GPR137,0.0017858120783533333,0.3259276496333649,0.008973008188262238,True
GPR146,0.013620016907313336,0.3934373366745784,0.020689572342000265,True
GPR155,-0.0010688574474625,0.03677021730589221,0.7029859201942055,False
GPR157,0.005486543846892501,0.0015405351221661303,0.9935227310593295,False
GPR162,-0.0005320268065384617,0.2887398694164144,0.08272403950591077,False
