gene,z2,z12
TNFRSF10A,-0.11092690118092494,-0.150630607015691
MPL,-0.027116835453694577,-0.0022668060462374276
GRN,20.561125014005114,21.107148042434723
HIST1H1C,-1.5644196190330129,-0.6993869171713956
HGFAC,-0.6756269570647139,0.1226709464582579
KLK8,5.51786164761779,1.3079066819571727
BMP10,1.8743208873015151,1.5500388309614301
CAMK2D,-1.3913292418439913,0.35976984486387253
SPHK2,-0.07265204333535911,-0.01484954295436235
IL2RA,0.5074441650892625,-0.052056812978712695
PRKAA2 PRKAB2 PRKAG1,-1.0896693296756241,-0.452158136755735
CCL16,3.289907016940678,9.477117786150645
AGT,-4.0765002935414465,-4.777011857734316
FGF7,1.2457514165959875,0.5501716211488996
CD38,-0.0073142217881084605,0.012135448627395483
IL1A,-0.04684214534505533,-0.1806510162008494
SOD3,0.901986861393449,0.8492272991912968
AGR2,-0.1097290211667246,-0.1716683850492974
CRYZL1,-6.097581556744838,-3.375813271196938
SERPINF2,-0.10818951540807224,0.23476950816784167
EEF1B2,-0.11689148228758611,-0.3290156137915276
GZMB,-0.0893855000724228,0.024404578436933756
TK1,-0.10162489934000177,0.09725872939350666
IGHM IGJ IGK@ IGL@,1.4450112017734813,-0.5575127473974978
DSC2,6.714581010250441,6.99793949913892
CFHR5,-0.7106552753836765,-0.45114113637484016
PGM1,-0.38141565407666383,-0.4920886302699911
MSR1,-0.6515722708319632,-0.9095786253966037
CADM1,2.2751763601826696,3.3976360409482167
THBS4,-0.2929732746491812,0.08882791834571069
POMC,0.41327079480773554,-0.16221127001506372
FAS,0.06781409721585017,0.6783026211100752
CSF1,0.348405701534218,-0.9070317633792684
BCL2A1,0.4919359622241277,0.12377516814111636
RSPO3,0.9137612700644128,0.642396518468417
IL6R,0.8000466152124146,9.923109376857557
LY9,3.4107607738882764,1.517923947578454
SPON1,2.7978491498034663,3.8012031903800625
RGMB,2.54850615452586,2.7708928388055236
GPT,1.8379465051518484,-1.5878405432324296
CD27,1.968618352404745,1.3049469724438765
EPO,0.054809178892273706,2.2506352168533867
CTSZ,0.34226738767717313,3.4329315944761305
PRKAA1 PRKAB1  PRKAG1,-0.13757151933956394,-0.11686142627213958
MCL1,-0.42281295662713025,-0.02722124501500975
CXCL10,0.030153216749896728,-0.35733113726097193
CSF1R,-0.09587419930839283,-0.038132688038183524
GSK3A GSK3B,-3.5020799632706425,-1.5676284601907446
CFD,0.716685553748886,0.43065110811756485
APOM,29.174254600570663,26.948126044794574
FGR,-0.19017385432024078,-0.13106628750992205
ACVRL1,0.02144920595567247,0.18426779285560427
SIRT2,5.83392385879906,-13.934475201695507
PON1,-0.057837165538772446,-0.03712720086914781
CD244,-0.000690146781173464,-0.03475640958670945
MMP9,-28.38720144316006,-28.143581209506884
KLK5,-0.06696390169327911,-0.05441318367255975
LAYN,1.8145363820224123,2.3625924800537894
ERBB4,-0.045639739519710544,-0.037526848874744764
PDPK1,-0.381579897223035,-0.1195926159742913
CNTN5,-0.018325520302554802,0.043335962028120595
BMPR1A,0.9967442073065179,1.1570312738206374
MDK,46.99923478994011,-12.289074413920602
CD80,0.061185243828310094,0.07414275847178228
MAP2K2,-0.08845478890965287,0.48623201058081245
PGF,-0.04024409667207908,-0.003179309492626542
NCR3,0.02970275254711609,0.12815891077780397
TNFRSF4,0.04594924660442775,0.15716929728622456
OPCML,-5.2440427736831845,-8.54623390406108
TNFRSF11B,12.198301982509212,13.295026763233457
GPI,-6.655365881212091,-6.424081479753455
PI3,7.923892347438214,11.164849979145187
FGF5,0.10584996303420748,-0.0037664425941708584
CSH1 CSH2,1.1908577072310484,0.6936477555021944
CAT,2.3207191597475445,-24.329626264779755
JAG2,0.028113389868920844,0.09642663817277448
ANP32B,-0.06681454992551226,-0.010891789156464658
SNRPF,0.2993546683628554,0.5635973054224744
PDGFB,-12.677016006465692,-44.52240432496335
LBP,-14.992698376391187,-7.141040581893772
ACAN,0.1971158646401952,0.28331165156263144
PRKCI,-0.6516956356841265,-0.883656454453039
C8A C8B C8G,-0.763460541896314,-2.0258426626794814
GDF11 MSTN,-0.07320645520055423,0.15699892500972243
PEBP1,-1.034782920006079,-4.955821341513042
SPP1,34.41463292716592,19.627467728390553
SELL,1.4022714852400078,0.38379408027671064
FGF6,-0.11873246546602198,-0.15366997865144724
DYNLRB1,-0.3659016114552136,0.4469766099437542
SET,-0.08282088400435232,-0.5677315951355463
MYC,-0.09180826897378229,-0.1257335771078711
RBP4,0.019568293443429925,-0.010814394787855675
LRP8,1.6974273688120767,1.5842295813311387
PRKCZ,-0.3318105740248758,0.170860715793115
IGF2R,-14.63501330207177,1.8684721749233946
IL1R1,22.246551683589004,18.24314937115985
ANGPT2,-0.0013091638704860447,-0.008754867258357873
DNAJB1,-0.24613915896905955,-0.4426649702500231
TNFRSF10B,-0.06245714275380836,0.03060397784282913
BIRC5,-0.1776789657138622,-0.07450966941537558
LGALS3,11.053490753825244,19.092510409680823
IL36A,-0.5212982569780549,-10.417421568852271
CD4,-0.04779920840819858,0.08635548517271747
STAT6,-0.16046774391324334,-0.16495001889671895
TNFRSF12A,0.08405526249552403,-0.10612797285250607
PDE7A,-0.09471719758840041,-0.10963833951886544
CHL1,20.061387867313126,14.221782170363415
TNFSF18,0.1249758949367444,0.01809516389549504
EPS15L1,-0.12506714112917283,0.009892349331031747
F3,4.79246171750722,-3.9688250884935976
LAG3,2.3952855482000515,2.85925964720152
RELT,0.09823127095120385,1.7481591109948842
ESD,8.077696929395563,-3.4855783723413243
FAM3D,41.6854945246324,47.96392431030615
CD63,-0.47023542775603033,-0.6439490576433681
TYMS,-0.35909537546959264,-0.16922967744639675
IL22RA1,-0.20067811599260085,0.06720401316290929
CXCL3 CXCL2,-0.12850383772079696,-0.18597907480012899
MRC1,-11.226055552945878,-0.9121080431535464
PIANP,7.65219768486334,10.340434232985785
TOP1,-0.4861633631063359,-0.2250484033263317
NTRK3,7.8455666158576545,7.255067897327443
PSPN,-0.20628355208586374,-0.08235435331397657
VEGFC,0.23518596602995168,-0.22423840816876356
TNFRSF19,0.9704799032779207,1.0023239431511703
MMP14,0.07755196386876545,-0.2681194451866217
VTN,52.61240856032093,-16.590131256346798
STAT3,-0.367048393601654,-0.10335491692541185
MATK,-0.0992481185196262,-0.003466098948236133
FOLH1,-0.4574142427655278,-0.04031292984959887
EFEMP1,-0.3247597982435467,0.5510577895768491
ERP29,-7.451310067612924,4.276565100834832
SIGLEC1,-0.05566032337524604,-0.029967029748356702
ADAMTS5,0.004023409608938893,0.3251098438896002
NLGN4X,0.06750605007021182,0.7693558456065491
GDNF,-0.07413497645470586,0.025187825728566367
ADAM12,-0.15002114983449802,-0.1202403795102072
FLT3,-0.4530461050415943,-0.033551534521385075
PSMA2,0.2603757548965119,-0.30640029314307393
AKT2,-0.24866923339271488,2.610777787414317
IMPDH1,-1.7338455491341092,-0.7336067413084252
AMIGO2,0.8589843558257818,1.1303648144336502
MICA,-0.1562747988787724,-0.011250559445208029
COMMD7,0.6694762337254988,0.317841402059305
TIMP3,-1.9744508090247694,-1.6505875478650018
C9,18.044190042059487,23.650986387968754
IFNL2,-0.08114268403320875,0.0007679544900216682
DPP7,-0.1715238625574105,-0.9000424297152565
IL10,0.014370691331845112,0.0100084118101779
TNFRSF13C,0.7617451134786597,-1.1172234716044767
IL22RA2,0.706678401332876,-0.04536897428182148
NID2,0.8666052378174036,-0.23070615844703346
NOV,-0.12034715808723535,-0.0845116268492082
SMOC1,2.37856194605177,3.3932866053569684
CD47,0.09155934936083754,0.10176225595155756
KAT6A,0.23776348847366977,0.6759650902174523
SEMA6A,5.630291556080396,4.0856434855901025
MAPK3,-6.058221599178912,-0.4827262957172245
IL10RA,-0.04292198992746844,0.01583223628981826
IL17RB,2.0603025265568244,1.2789899129795264
PPID,-1.878802900273599,-1.0502375116964764
TPO,-0.33710577306388206,-0.31323611731562995
CD109,4.865130185157217,5.693905442988929
IL6,-0.19752172770411686,-0.07869222158220066
ISLR2,6.427046008669993,6.40623018661825
LUM,0.9056951066537401,1.302690848099753
IDS,4.725231522925958,5.328523779556722
AMN,-0.030780187587310912,-0.005658982033682727
VAV1,-1.646840479729759,-0.21758516725498456
CCDC80,-0.8682695683672981,1.1362435301859932
ENTPD5,-0.7048191689159544,2.189580305478907
CXCL12,8.986217018166887,4.133027911570163
YWHAE,2.2576862900179897,0.6150090296518648
CST4,0.023719849205015294,-0.03869526543584837
ICAM5,0.981925825656142,0.9409375908292292
PPIF,-3.82485059451925,-6.216494781080224
CRELD1,-3.2972724095935004,-0.5532534404849447
CSNK2A2 CSNK2B,0.07565331309671482,-0.23513409321004927
MBD4,-0.07355319073178222,-0.035498721013953835
KLRK1,-0.20968958995683193,-0.3483700206972376
IL1RN,-39.40470469869153,-27.222117228029386
UBC,0.9333317534164609,2.697894423815503
ADAMTS13,1.8511735532062727,-0.5572557352943784
PPY,1.6856748592272959,4.472353664729127
PDGFC,-0.12814104285970157,-0.294573666072164
BOC,0.7068864426516128,0.5981636888659726
ULBP2,-0.04952091456389201,-0.14172356765917407
SIGLEC6,-0.05815645421531798,0.007686464456839123
GPNMB,-0.9840208382342985,2.136980045641427
MMP2,13.221500285924579,11.861457444160678
GDF11,0.6554338096955341,0.4482901627513251
LTF,-52.52174634352405,-25.712200195971185
KNG1,5.757598243756533,4.374578585227996
RPS3A,-0.4225662269228038,-0.3323015309741674
LDLR,0.0041195465972814795,-0.03610833976714435
PGAM1,52.34823258400216,-11.916348716863066
NOG,0.09952696688368745,1.331427359720008
EHMT2,1.271745631894997,0.6367038748269298
IL27 EBI3,0.6128911849377061,0.32815851913089916
IGFBP2,3.512117044437769,3.8529661257186927
RARRES2,-0.2765066217787782,-4.566971333099177
ANGPTL4,-1.2557301001999601,0.3532683690155101
BMPR2,-0.041902879453473874,0.2580157295671649
HSPA8,-1.197858115114157,-0.796342116434069
EFNA5,3.8393696886584596,3.268571773056031
CST3,1.2711908550450322,1.8989356683225276
ITGA1 ITGB1,-0.9577711335964898,-0.16492966725959413
PTN,1.1435191825991824,1.6024413891811262
STAB2,0.1563915940050808,0.41769351149786094
ASAH2,-7.879364205533143,-6.030887850501807
AZU1,-0.06253999429653337,-0.07543712259292125
BDNF,-0.5258554568127,-0.4627526175675733
FAM107B,-2.2403422137611946,-0.8815864022197709
MSN,-0.21446359074468702,-0.30958387066474324
TNFRSF1B,-4.477450662462727,7.9165542514189475
CDKN1B,1.4105274407309314,0.273799877845834
CHST6,-0.04125481249637024,0.033135140025811124
EDAR,0.31745134321479973,0.287570376999838
CCL22,-1.9030962865457428,-1.1570370885741017
HINT1,2.5055547468259527,-4.116310495360484
SEZ6L2,-4.354304801161327,-7.851021979877006
SERPINF1,-54.99575910655134,-27.407549716003874
NXPH1,4.550133729503511,-8.75823981536713
IL7,-0.03899614074747402,0.008591937866289976
GFRA3,0.03232166426371972,0.30378946883763186
COL18A1,54.39988497151677,87.23642032254925
KIRREL3,0.014705674353488338,0.11005002406413335
PAK7,-0.0876291933605605,0.012898460576972554
CLEC11A,0.9816411375357653,1.7515549270179982
NOTCH3,0.805441090108783,0.8062271973232704
GAS1,1.052426283774039,0.575247745463418
AKR1A1,-1.0974070067935544,-1.398081878680547
SH2D1A,0.6319565293684705,-1.4550955363973823
ENPP7,-13.748392299483266,-16.220894411367805
IDUA,-0.530460104667408,-0.14858497674697274
SERPINE2,-1.1208755274861448,-0.7564587224228733
LRP1,2.0046277497846976,1.8647391031993545
FST,-0.22530728825288085,-0.17003502080119345
TIMP2,0.48008344681244525,0.37602905850056967
ANXA5,0.26588702491918864,-0.3336592759080666
A2M,52.53116295058267,1.0509352821121845
FCGR2B,-1.092143926414283,1.2518175700411507
COLEC11,12.659423740565492,4.205194816814797
UNC5D,11.80243950127774,12.19685242397782
GDF15,0.27886223348251044,2.3636565799377447
NAAA,14.414781492026526,13.339102594492369
SLPI,6.493130151074355,12.840080452191621
SLITRK5,2.6421612464343935,2.3394730202799865
TEK,1.7125012398012522,0.4486314887796758
UNC5C,6.748947976166682,8.338647205387849
REN,-0.6171067590278992,0.3910694998111629
FGF17,-0.05644978543213676,-0.01015535063021915
RB1,-0.82577804147723,-2.4260895878832485
IL15RA,0.20694928430582152,0.59814624460558
PTPN1,-0.4122984753812182,-0.9126604447326488
FN1,-50.61477391872395,-68.05761897145915
HSPB1,-0.6524183055281595,-2.1994595716146446
ARID3A,-0.22856733221596356,-0.3227885943066771
PIM1,-0.07212704924260294,-0.22554323884613817
OLR1,-1.300323939363579,-1.295527071831814
PRKCD,-1.5265633987183087,-0.45281985569996513
EPHA3,0.016203644845347278,-0.06596663362571983
SPTAN1,-0.06898022355508543,-0.07054168165138085
DPT,0.3038461709389521,4.289450594511579
CCL7,-0.22124427779642802,-0.0471284605325647
FGF1,-0.08829127573282114,-0.022630613450064594
MMP3,-1.3731894987892208,-0.22263062883590226
SERPINA4,43.01783492799526,24.052029934397122
XCL1,-0.13228289002641255,-0.024262872895010324
CA2,0.08821243902256298,-0.08463082929522503
FUT5,-0.03041491082978145,8.89884055413236
RTN4R,-1.98746616591276,-0.677261780239977
DBNL,0.7909219959695722,1.2229473190912183
AFM,-30.279501480217668,-16.191006578561627
FGF8,-0.3227042040205192,-0.19318878762043537
TPM1,-0.23679335895577075,-0.7875443944426797
REG4,6.793359322945444,8.972571628058873
FCGR3B,-0.9708886862199999,-0.27542917176651294
GSTA3,-0.1936798980181105,0.025930776778691822
RPSA,0.9377553688253909,-0.33868613027789873
TNFRSF17,10.19906140792549,13.579775240377103
LGALS3BP,-3.5674268364401818,-1.1811915744645385
MAPK13,-0.011489574556679163,-0.14532813333165406
AURKB,0.0614108774129471,0.17511653385358944
EGF,-0.49929478515109516,0.5228225097052113
CDNF,3.702369005498728,3.7151041358351176
BGLAP,0.12674388116123753,-0.6819717305460082
PLCG1,-0.137465673756347,-0.5727061167242004
IL17RA,0.28350556972280805,0.5221392761731635
IGHE IGK@ IGL@,-5.561148841305834,-3.9055722003096376
DDR1,-0.043694589687998386,0.00587388950696743
IL1R2,-3.3831898243841043,0.42156788173108156
HP,-76.84973317183629,-23.43665457527701
PRKCA,-5.055820127941832,-2.9474171244728047
AFP,0.39163595759818665,0.2440760210873516
ANXA6,-3.3384572910079937,-13.339044446957725
INHBA INHBB,0.004915082000740233,0.2504152653140619
TNFSF12,0.364867244617845,0.22882683012739233
ROBO2,-1.0038906090975122,-0.3707219330137614
RXFP1,-0.18087550232701474,-0.2468386104582102
FER,-0.10928446971721333,0.14253763314416715
POR,0.5271949509175493,-0.1582834040499722
IL17D,-0.1004554881378391,-0.06517350125319803
FCRL3,-0.013719923487445598,-0.04843974558628459
C7,1.7753370177551617,1.389563264855441
LCN2,5.364400151343971,9.64074494863425
HIST2H2BE,-10.07350664714398,1.321263170664523
CAST,8.40574524041423,7.675416425257074
PECAM1,-0.0706519267973281,0.24275142024819862
F2,13.442024083785592,-32.93639175240353
TYK2,-7.030205239708054,-0.9734711364616305
ARSA,0.08354939360470084,-0.09346634718413187
ZAP70,8.243327017891637,15.717220466295666
CSF3R,-0.17429117708137973,-0.1362379292410137
TNFRSF8,0.734378555445527,0.9061421060992403
CAMK1D,-0.8895846789185777,-0.6626027867566376
DUSP3,-0.0965720501880854,-0.18846139305401138
CCL4L1,-0.39294187310422224,-0.0057860111378624296
SLAMF7,24.51609997862269,13.190884528688988
NAGK,0.10852603136574827,0.26023696539050317
CA9,0.3462464516365918,0.520227966709469
BCL6,1.6218025245273997,1.0417537863921558
CDK2 CCNA2,-0.06820441192858201,0.030230903260563737
PES1,-0.14458506667438226,-0.061560794925868106
TFF2,29.89787340500503,20.945381601059676
PLA2G10,0.21546948877001798,0.2888426450578129
ICOS,-0.2918892698831315,-0.12410428318719212
IRF1,1.9396166626032947,0.9389547598979249
NRG4,-0.244471178571468,-0.22073560068190773
ADAMTS4,-0.06363122576102337,-0.007729900665216967
HNRNPAB,-0.8808542432270262,-0.8157982815254032
CD207,-0.043808683927010886,0.027017205315949703
IL12RB1,-0.2852326776530932,-0.2607335453363489
F11,0.6058571984557838,-0.0730129518736812
YES1,0.040154967391315,0.032301188083970374
FGF18,-0.10903409016518974,-0.08351788548217022
AK1,-3.5418633031694347,-42.80490059423192
FGF16,-0.513105078867522,-1.7454901391548
C2,-2.02722760672537,-0.9365590814706596
IL34,0.1328522662671659,0.4698175430266202
APOE,-80.73755093882656,-37.88684026171562
SRC,-2.916476499655811,1.5585109267588222
DDR2,1.8499764031616117,0.41712424713371227
UBE2L3,-0.5253948460333214,-1.1783190862532058
NTRK2,-0.09486903125260131,0.14380176054729207
ACVR1B,-0.04372612437210165,0.014584622786531751
FGF2,-0.9062717825898877,-0.9026416245137701
IL16,-0.11813608035230981,-0.028945028679482555
TNFRSF10D,-0.03796688369688141,0.3797510821930272
STK17B,-3.4940356989461523,-5.756605929593787
CTSD,-0.08561009761450436,0.7513649983882025
PRTN3,-4.827098772153049,-1.556045471289986
MMP16,0.123024686357855,0.08027383452447287
WISP3,1.5154678617190125,-0.34296113702480513
TBK1,-0.1855093489632998,-0.02636118483011458
EIF5,3.7169829956780647,-3.9797742692667546
IGFBP6,0.23348805688124355,0.6463970688518115
GOT1,4.392599003199687,-6.71772652969738
ANGPTL3,-0.1264599230104003,-0.07230006309896585
LIFR,2.966012232601353,1.280164493179302
PAPPA,16.764553439443283,33.184158397514636
CSRP3,0.10946477219345188,1.8681872520036467
DKK4,4.279307730680557,2.6406074726858484
GPC3,0.9216741398718056,0.5735399523709718
RPS6KA3,-0.0630292198818576,-0.0905374558641961
CHI3L1,-0.5601684049830238,26.304723573976847
CHEK1,-0.07101851750002852,0.06549447564442386
IL17F,-0.05144095344344786,0.23936316340458821
SFRP1,1.128343115874487,1.88022960642808
LGMN,-2.392854749633759,-3.573235780814684
HMOX2,0.0005204945605151453,0.011149266439861034
NOTCH2,-0.2673250649118606,-0.08782603632382278
NAMPT,-1.0210667923602383,-0.09927761179628945
EPOR,-0.09174038180661555,-0.10027135316332741
CD300C,-0.2101443609798952,2.191720134753746
SERPINC1,158.49901606540766,120.65206405547512
MDH1,-12.058439818754925,-22.079025936447156
CSNK2A1,-0.19368354786580766,-0.056008635728076864
MET,12.883597386123641,10.691296457017796
HGF,-1.0004378531760205,-0.2310079441518273
RETN,-0.4629634712042548,1.5911433232001155
NCR2,-0.03569872234397264,0.02335739948555947
SLITRK1,-0.5489808918217597,-0.7952140542620073
CD177,0.2895146789713743,0.7703327241885408
GFRA1,-1.425411519639856,0.14122815066402117
RGMA,4.133540113352302,10.512783525665744
CADM3,1.2984260185610679,1.2714656219968048
MED1,17.13822484667616,20.13794493501584
EPHB6,0.8534657861077107,1.4540081774995701
CNDP2,-0.21285254797117079,0.06292493608857791
PSMA1,-0.20342718127808437,-0.34395429691649665
LGALS7,-0.22680518574778583,-0.3699282191658931
CSK,-2.738714317414454,-2.0789081027941005
IL20RA,0.05627911855381863,0.025342381875645765
HBEGF,-0.0347380824300862,-0.036797853232933476
BIRC7,-0.022189614059513668,-0.06530142582941122
IDE,0.8077988917211335,0.4255207511360693
MMEL1,-0.02075836278355839,-0.5520788602851691
CKAP2,9.749327174684275,5.786435614865319
EREG,0.17320206252855405,-0.08128502015190354
PEX5,-0.052664455388482107,-0.16317186728735553
CCL3,-1.3847741153799333,-0.5136491546400322
BGN,3.1995294882641736,0.8121698753637199
GSTP1,2.5779969239187266,3.0187583347255176
BST1,2.9063007242761927,1.6527041181259836
CNDP1,-5.816185598990974,7.1772083484413205
ENG,1.3281430785111568,0.8530824807380855
ITGAV ITGB5,1.8156021375499765,1.6510643576490691
LYN,-1.2336923198046472,0.2947399680212412
ANXA1,-6.483005473562497,-4.923101723769785
TNFSF14,-0.16811563477782404,-0.22925944778513146
CXCL1,0.13217704444319556,0.24318461938128422
IGFBP4,-8.961544047734243,-2.6894804755527533
HDGFRP2,-0.5536037889149532,-0.5349904628044718
CHGA,3.8367198992303386,10.368635787287332
IL7R,0.025247967438852582,0.011410523313009164
DDX19B,-0.5488794260557792,-0.1880555232622077
LTA4H,3.013978531037127,18.21064489929477
MAPKAPK2,-1.2692053378977897,-0.517191502450445
HAVCR2,-3.591201944339332,7.4171250763757035
CXCL9,0.6595880663444154,0.7177324643510606
CASP3,-0.038233395575726345,-2.239168523021913
FGF12,-0.011600821914487898,-0.022382439772210997
EDA2R,0.5210040792536657,0.6530898500891473
HK2,-0.7929586109845748,-0.49261079513107947
CTSS,-0.23847155892691432,-0.28656616907656446
TNFRSF14,-0.1211318753421198,-0.1407373854716396
UFC1,-1.8896940458018558,-0.6628121178813501
CD274,0.16039401698976116,0.17194342288815576
IGFBP3,1.261723150118659,0.5043292677875546
LRRTM1,-0.060865809157856665,-0.038892327430751335
DYNLL1,-0.0807762393244162,-0.030377609490466417
OAS1,-0.14567564116628676,-0.18930860263375063
PAK3,0.18517721282286032,0.2265416320159475
FCGR1A,-0.10152781339125792,0.05794826304114212
ANG,5.294870552713513,3.0982692735954824
ENO1,-11.945732521867336,4.408077379935461
IL12RB2,0.2534928721092511,-0.7534873834026485
CCL23,92.00536074942768,51.23890975643323
F9,-12.560220880157312,-7.54580557053925
CXCL11,-1.2264656213643161,-1.4186312174231575
LEP,-163.68398970396038,-83.5173040068238
GPC2,-0.03429718082827205,-0.006875364496112822
THBS1,-3.4740345335658422,-6.296273198609544
MRC2,0.7457733799559886,1.1849537199558993
CA4,3.5660690930968473,4.4174275035059525
CXCL8,0.3048265200304031,0.9068922092961267
PTK2,-0.005610888965722417,0.021601460234429437
GNS,-1.0543388039673387,0.4132266178866348
KLK4,-0.058691229899902476,-0.04116740787116837
HFE2,-1.0673833596369062,-0.5538767820563109
WISP1,-11.602646838336465,-21.912549544766073
CA1,18.607288544773773,-50.01228751315262
FAM3B,2.7508391114643427,3.2436788134756362
PDXP,-0.8990888823219223,-2.648945829153563
MAPKAPK5,-0.03198062249489925,-0.2942323400438134
ACP1,0.14915905580843425,-4.305638868156012
IL2RG,-0.7070492258589052,-1.8811367079685009
CDH2,-0.3341566961245955,0.15258669008106004
SHC1,-1.362619539858312,1.4003787062989201
CTSE,0.04976384842661344,0.09606205313056686
UBE2G2,-4.784943031251118,0.4134842114651004
TPT1,-5.335690449358292,-4.699739598948082
AGRP,1.83969113235108,0.27322072840079603
ING1,-1.9619537305097727,-3.342709879725042
GRP,-0.12267503094846928,-0.05977624708769403
PPBP,-14.359084816168217,-30.26962951863555
TAGLN2,-0.44794434793053634,-1.575914483877281
PDGFA,-6.337464146791465,-19.64787751305002
IL13,-0.017304146922988005,-0.06004430722239532
YWHAQ,0.03521584749364142,-0.17993056824663053
PRKACA,0.47456998688115015,-1.0405733914389157
GRB2,-5.845968356199612,-2.960756168919762
SOST,5.671235547546878,6.231438697483312
CLU,-0.20067446614490372,-0.07865675158606882
ADAM9,0.22180270449408998,0.6935663489536951
SERPINE1,-8.605464906401565,-7.784791937919356
SOD2,29.640778133218706,20.19132437181753
ITIH4,-11.75338554822822,16.539077720930806
GFRA2,2.746795080215915,3.7403576101302956
IL18BP,8.711967462204019,11.687887053253228
CYCS,2.611115641922547,1.1806449876389005
SMPDL3A,-4.8445669432315475,-8.396096969614502
FCER2,0.9302804807416545,-0.7361012705445825
TKT,-9.583624089234261,-45.22942019867982
MPO,-21.51614416243796,-11.192818943308163
ROR1,0.8014627561189037,0.9445659969909128
CASP2,-0.06181849240376335,-0.1227000202255791
CXCL16,-3.5974796823784074,0.9292964543938286
NRG1,-0.041196122945400274,-0.022169503500350667
C1R,-1.4089069083534025,-1.3848242407820885
CHRDL1,3.794936442793515,3.777362701176694
FSTL3,-5.60180814465194,4.501689095956198
OSM,0.4249313282305486,0.7758858137468863
CD36,-26.243134911953938,-7.325949742056482
CRTAM,-0.22205308404611357,-0.25557934786565
NME1,-0.059375868330931426,-0.027334283822354498
PSMD7,0.1590435733418205,0.03290871352591376
ERAP1,-65.02758449299402,-36.36698000123358
JUN,-11.781562372450118,-35.84533846795695
KEAP1,0.17996961012858534,-0.07887131598889913
TNFRSF18,-0.33973950316213614,-0.6176198539573068
INS,-0.2668615342543242,-0.19912216205534197
EPB41,-5.445945048593405,-28.168991682145595
PLG,-0.19360179127739177,-5.260328350928161
S100A6,-0.1567828576782139,-2.730218638323192
EDA,1.6037065796449947,1.0335084659798688
RET,-12.036759723433933,-9.51415776571783
CDK8 CCNC,0.3586851325884345,0.5854468230396882
MBL2,23.326614614125763,13.206991395784922
GDF9,0.03752218625346225,0.07181918298747353
TPSG1,0.04739677620111226,0.06788026899079995
CTSF,3.9601285495659324,2.536127982440453
EPHA1,7.789650949137516,5.878483162204177
SIRPA,3.722034384890902,3.635651344499795
MICB,0.8247925825990029,0.6289876969798884
L1CAM,0.05963617546869123,0.24605536316657758
LCK,-0.1880934411328727,-0.07066786180155477
C5,-78.63231878711798,-40.066849482992396
GPD1,-10.729822260043141,-18.138541956338244
LILRB2,-6.372371290166883,0.6976541206390532
SIGLEC7,-0.8293986903927898,-0.12072416699843165
IFNGR2,-0.1986480707034533,-0.20819841073766815
PDE5A,-1.4476317924200255,0.19643981628228982
STC1,-1.637774258050071,2.207303674037899
TPI1,-2.273606925672901,-8.800803810725338
CDH6,-0.3760270189366109,-0.45414794539119663
FABP5,-1.4704652396133142,-0.9904444018237359
HSPD1,0.674745883830625,0.724931129139785
MAP2K3,0.02748474010156598,-0.3046826149697386
CAPG,1.4211630969203883,-1.5117486793994352
ETHE1,-0.027893158058875604,1.138354285693511
FETUB,-0.3450412719269972,-1.2659241619453878
ACY1,-11.822075681888338,-1.391929869515385
CCL25,-0.30905669351138476,1.09622639684512
KREMEN2,-0.6362735692246441,-1.0782762529010228
LPO,0.2007087747132568,0.09931250031707488
IGHD  IGK@ IGL@,11.646153022886338,-10.682632474356083
KLK6,0.5789848298008434,1.3927381202469138
PDE2A,-1.004773872240219,-1.555301182846564
SMAD3,-5.879437459582357,-5.7575130311342075
NCAM1,17.674022488615858,16.228279148267383
SKP1,-0.3359013233238269,-1.726853854301923
CSF2,-0.024954008705325176,0.053501604771971446
BRF1,0.16386137230204123,0.662486491687353
ARPP19,-0.34863856181729536,-0.3709114939766954
FGA FGB FGG,120.60118748695609,83.08003454631324
PPP3CA PPP3R1,-0.28807006925284745,0.07862360749132266
PRKCQ,-0.23428226374014055,-0.13059471100397252
PRSS1,10.44885698431754,9.09264628709535
HPX,-0.043190180736254066,0.266769259432226
PGD,-2.4483324346302395,0.5097707140793868
ENTPD3,-0.06429476807236287,-0.07031665069231491
GDI2,-8.261941241147035,-20.16422762067419
NTN4,-1.0557038470060678,-0.7854627127024831
CRLF1 CLCF1,0.5383919536828259,0.04990744750819244
NME2,-2.707727110465761,-19.203979233590232
DDC,0.2689455972893894,0.25665391430584084
GFAP,-0.020568059724629672,0.23404266398481213
LGALS9,-0.9196229254660147,-0.43214375533183425
MAPKAPK3,0.38129374916357944,0.6142356674411213
HSP90AA1 HSP90AB1,-5.387102204020163,-4.9479307210620735
RPS6KA5,-0.04698492738696733,-0.06766919344004818
STUB1,0.5722041427491025,0.06739590002722909
FLT4,-0.8416767780459584,-0.24791841017651886
SFN,-0.16214740382346574,-0.26432182969912904
CTLA4,-0.006707799593229161,-0.03319369459319598
SHH,0.00462543738719084,3.0966178836116396
KPNA2,0.06514423362539451,0.1343597638720654
SPOCK1,-0.8876940578114608,-1.151751477675111
SPHK1,-1.092435914230054,-0.13536571622137827
PCSK9,0.18989792583433723,-0.0071259222228867575
AMICA1,0.07764467000027273,0.1662263572821188
CX3CL1,2.2002741857420256,4.393267202862051
KLK11,0.8939498967643534,0.8137107850317423
PDCD1LG2,7.015335760189918,4.13434204585308
DCTPP1,9.490260985141497,16.98786039330055
GZMH,-0.05617852875128554,-0.055827448010131266
