mark_key,class,base_sd_mean,Z_responsiveness
CSNK1D,reversible,0.1701233916255114,0.2374529676993985
CSRP3,reversible,0.4549953675731912,0.3753412599536447
CT55,reversible,0.1295028128399729,0.4287675693382625
CT83,persistent,0.1677364566996897,0.1304891743755551
CTAG2,persistent,0.2603066120846362,0.0048447757076206
CTAGE1,persistent,0.1771947075318744,0.1097505856376402
CTAGE15,persistent,0.1282755270367563,0.3038433179297561
CTAGE6,persistent,0.1295361426061344,0.0139967272137228
CTC1,reversible,0.2803648311632954,0.3192263652444316
CTDSP2,reversible,0.2813802624227474,0.5498697723623088
CTNNAL1,persistent,0.3370113400128903,0.0550031858881568
CTR9,persistent,0.3512222593081749,0.1408662442350874
CTRC,reversible,0.1583556373936768,0.206680639893457
CTSC,reversible,0.3780955249780073,0.3658259351230356
CTSS,reversible,0.3748776456546425,0.2526563968583199
CTSV,reversible,0.1410485747375349,0.1445412320476537
CTSW,reversible,0.3585637892075524,0.692906528977569
CTTNBP2NL,reversible,0.2441504025771345,0.015565055534348
CTXN3,reversible,0.2489548304086453,0.3797919563948743
CUTA,persistent,0.2147856924433885,0.33776954068179
CUTC,reversible,0.2485274369069106,0.0391587777937182
CXCL17,persistent,0.1545498792471367,0.0736276945326605
CXCL3,reversible,0.4071108240928169,0.1886859592570166
CYCS,reversible,0.2861315279423051,0.7905099807336693
CYMP,reversible,0.1316698276183623,0.4213703146547873
CYP11B1,persistent,0.1347262841923585,0.5805858860568971
CYP27A1,reversible,0.4354381490817598,0.8328705623227813
CYP2B6,reversible,0.2247161637385077,1.191669539892322
CYP2E1,persistent,0.0746357805307175,0.1862596456637069
CYP2R1,reversible,0.2421893345219495,0.7005158985705348
CYP3A4,persistent,0.2249245859800217,0.6772547551425242
CYP4A11,reversible,0.287477440843353,0.9230607310431114
CYP4F11,persistent,0.1770177794233094,0.0492826211355852
CYP4F2,persistent,0.1510122951388925,0.0540953277234061
CYP4F24P,persistent,0.1545248741959903,0.0763266022920156
CYP4Z1,persistent,0.2395782573715302,0.2654820751019972
CYP8B1,persistent,0.1542892314960651,0.5000084416456329
DAP,persistent,0.1767642881111369,0.1968459481073248
DCAF12L1,persistent,0.1365262244517802,0.0764810609717598
DCAF13,persistent,0.2899543664335752,0.274630667621448
DCAF16,reversible,0.1605087557096499,0.7252468111432689
DCAF17,persistent,0.3165542995217235,0.1389811681207296
DCAF6,reversible,0.3417212426160976,0.9331313855237972
DCC,reversible,0.1049376101446296,0.1810788778158647
DCDC2B,reversible,0.1638705421516591,0.2159704645472313
DCLK3,reversible,0.1364925245815008,0.3122812370573952
DCST1,reversible,0.1137809729976057,0.2384994803345269
DCX,persistent,0.1717652967731884,0.0880776522486035
DDAH1,persistent,0.4076266283938169,0.1055389667727508
DDI2,reversible,0.1206917834915361,0.2940974607652104
DDR1,reversible,0.3463137894710682,1.359500085819734
DDTL,persistent,0.3330928348936758,0.2722640862349085
DDX17,reversible,0.3682017620719024,0.8705528177164664
DDX39A,reversible,0.2454537127938905,0.012579809768199
DDX53,persistent,0.1349153498509809,0.017845768088276
DEDD2,reversible,0.2607322953395839,0.2376341633874332
DEFA1B,reversible,0.2887878353489541,0.962518924355607
DEFB113,persistent,0.2301888626967908,0.1595705974302799
DEFB129,persistent,0.1053991899870291,0.0136600887416174
DEFB133,reversible,0.1228122087641505,0.162994719251559
DENND3,reversible,0.3321002861664475,0.1078196607561578
DENR,persistent,0.3387146765189615,0.0476990242389462
DEPDC1,reversible,0.1215383934833143,0.0675095617861183
DFNA5,reversible,0.4130507782755,1.9087758318970065
DHDDS,reversible,0.2344602636873667,1.117967854616829
DHFR,reversible,0.4074355621081931,0.4328365318084876
DHPS,reversible,0.2907810551753873,0.0459296108017769
DHRS11,reversible,0.2862403128088462,1.1455374808439698
DHRS9,reversible,0.6364473102047016,0.3121666633723133
DHX34,persistent,0.1476553721432002,0.1807952684046756
DIAPH1,reversible,0.3193767123589353,0.3026149403261866
DIRAS1,persistent,0.14276981009841,0.0998128781712702
DIRAS2,reversible,0.130190928253594,0.3588926855096517
DIS3L,persistent,0.305288034011432,0.0076528368088368
DISP3,persistent,0.1906186647854515,0.7149323245119541
DLAT,reversible,0.349218978962122,1.0081635730730203
DLD,reversible,0.273925937976671,0.2699330263124477
DLEU1,reversible,0.2651305745990086,0.0144094594557073
DLST,reversible,0.3043659047018809,0.5372346785801886
DLX1,reversible,0.134463539834234,0.0862006717681183
DLX6-AS1,reversible,0.1037268489387081,0.1821187045726119
DMBT1,reversible,0.1644808436764072,0.3050005462238611
DMP1,reversible,0.1043476919540438,0.3928428294757094
DMRTA2,persistent,0.1372830127982594,0.1446630203202308
DMRTC2,persistent,0.1303282183099008,0.0244275491491323
DMXL1,persistent,0.3456234206197822,0.0276566398723523
DNAAF1,reversible,0.1217482824569045,0.0051749039055204
DNAH1,reversible,0.2629112550743674,1.0570493077236325
DNAH10,persistent,0.0962733883110218,0.2546693025430405
DNAH12,persistent,0.0894642907405182,0.067598330426298
DNAH3,reversible,0.1093510060760867,1.0495912286832925
DNAH9,persistent,0.0918015983672297,0.3395358140384837
DNAJB13,persistent,0.129984572564841,0.001044862940086
DNAJC13,persistent,0.3027953873365809,0.0879033208667541
DNAJC16,persistent,0.1932373922056108,0.0176020457709536
DNAJC22,persistent,0.2224407912759591,0.1610899910160307
DNAJC5B,reversible,0.163074156246805,0.2338129771625764
DNLZ,persistent,0.3623464769297519,0.2195165617725141
DNTT,persistent,0.1182637894267786,0.0716768469119669
DOCK2,reversible,0.4391562675499116,0.5394308862809786
DOHH,persistent,0.3157756371120637,0.2553851846726261
DOLPP1,persistent,0.2235908437484001,0.2923405346029779
DPCD,persistent,0.2131606976434265,0.3610316370743331
DPF3,persistent,0.3191956765507405,0.910745070516616
DPP10,persistent,0.1159598325610698,0.062608740142262
DRD5,reversible,0.1074301100345344,0.1460942928233561
DSE,reversible,0.3409007341475898,0.8285754898424689
DSG4,reversible,0.1444553490035768,0.0029787759777275
DTYMK,persistent,0.2106556118415326,0.2560778823612923
DUS1L,persistent,0.2274448909418408,0.7212174699495858
DUSP7,reversible,0.2402341393416017,0.0946020032064604
DUSP9,persistent,0.1406853202187458,0.2068141829223434
DVL3,persistent,0.2609415901827475,0.2728967774526888
DYDC1,persistent,0.1035798666927819,0.2522443434741026
DYNC1I1,persistent,0.2869667021818178,0.4971697225041604
DYNLL2,persistent,0.2750914652127073,0.4460755650574639
E2F1,reversible,0.3688735771744552,0.6810484774839054
EBF1,persistent,0.3159290854061389,0.5412146805825171
EBLN2,persistent,0.2959531236753778,0.547498067684403
ECH1,reversible,0.3120184404092577,0.4766869503190891
EDN2,persistent,0.1306524332681539,0.0304312721539559
EDN3,reversible,0.1545960193686687,0.8731881504328842
EED,reversible,0.2473180859301993,0.5145132881703206
EEF2,persistent,0.1942293461784346,0.2553666657661878
EFCAB13,reversible,0.4662684105468878,0.986590719634295
EGF,reversible,0.2749316098730542,0.2424822655078727
EGR2,reversible,0.4265258572512013,0.0917178919922538
EHBP1,reversible,0.3070619746802913,0.6027843402575529
EID3,persistent,0.1336964914088497,0.0759352036657481
EIF2AK2,persistent,0.488486893063442,0.1504204985471365
EIF2AK4,persistent,0.3842619895456087,0.0524205768907957
EIF3L,persistent,0.2149834510719718,0.8227900122142334
EIF4EBP1,reversible,0.2642478615205959,0.673020811132492
EIF4EBP2,reversible,0.229326391129276,1.1051456054846776
EIF5AL1,reversible,0.1670249408526398,0.5465086850694787
EIF5B,persistent,0.2735825977940021,0.4769081826774596
ELF3,reversible,0.2163198124785453,0.8459479451963464
ELFN1,persistent,0.1818884264349106,0.2291840177436025
ELFN2,reversible,0.1116145930915863,0.2723066449321744
EMC8,reversible,0.1921785981280021,0.6423756379644617
EMP1,reversible,0.4627209775296768,1.182016441828622
ENAM,persistent,0.1756860193416322,0.0474638762573879
ENC1,reversible,0.3517666590688917,0.811667006069002
ENDOV,reversible,0.2206586561930719,0.5401445361236465
ENPP2,reversible,0.5873520802621636,0.9973568237748486
ENTHD1,reversible,0.1125265843535253,0.29501361148901
EPB41L4A-AS1,reversible,0.3080494416230097,0.8954364926067265
EPDR1,reversible,0.2975579141241176,1.4028381153187297
EPHA5,reversible,0.1124342546969788,0.1617751777722852
EPHA8,reversible,0.2331813605218675,0.3423423754812944
EPHB6,persistent,0.3218180109169711,0.4065157259869951
EPN3,persistent,0.1134098429533409,0.3412694353093619
EPSTI1,reversible,0.3491484908584691,0.1908472271147939
EPYC,reversible,0.1230321800846796,0.216492625870244
ERCC6L,persistent,0.1368932412870831,0.1674368488281206
ERCC6L2,persistent,0.310722000425948,0.1167568377142407
ERCC8,reversible,0.267807766217859,0.2083178547923335
EREG,reversible,0.1351007172863794,0.0325852643887239
ERICH2,reversible,0.3892249262350475,1.4463575721079804
ERN1,reversible,0.5666755033543268,0.0457072499276886
ERN2,persistent,0.1195736083346038,0.0469911481248296
ERO1A,reversible,0.250248427449231,0.398859975693413
ERP27,reversible,0.1535773499852804,0.2284482404674488
ESD,persistent,0.3198705481094253,0.1255133585419039
ESRG,persistent,0.4425251384920898,0.1182939541210928
ESRP1,persistent,0.1229637723505681,0.3022108411537001
EVA1A,persistent,0.1723994168128696,0.030492358613527
EVA1C,reversible,0.3344298072522667,0.0902710129033466
EVC,reversible,0.28839540084421,0.1696799436795364
F2,reversible,0.102741847297939,0.1725748036246015
F2RL1,reversible,0.1633400306958425,0.5935615870658116
F2RL3,persistent,0.4092891801606534,0.0668848928326202
F8A1,persistent,0.3813167250646824,0.352203979113067
F9,reversible,0.1171505212346987,0.4173224432869052
FAAP100,persistent,0.3137467395943424,0.3830976476141832
FABP12,persistent,0.0949823540932022,0.0388012866142258
FAF1,persistent,0.2798212248744622,0.3662902704573847
FAM104B,persistent,0.2887732899060798,0.1329684773431241
FAM114A2,persistent,0.1985442725035951,0.0751087964028524
FAM122A,persistent,0.1611221213777779,0.2653885126243899
FAM127A,reversible,0.3383170979777608,1.0931626774758127
FAM135B,reversible,0.1215946480238105,0.0654543782193781
FAM13A-AS1,reversible,0.1623159028880077,0.5704174423486786
FAM150B,persistent,0.4354386831556514,0.0880475712884142
FAM155A,persistent,0.2845268680781092,0.7019152243699551
FAM157A,reversible,0.1749153120774336,0.5195814716250723
FAM167A,persistent,0.1363235552378707,0.0869936547530908
FAM175B,persistent,0.2364691934443601,0.1939728037785205
FAM180B,persistent,0.3208477096602675,0.0602539093464325
FAM182B,reversible,0.0962262419703463,0.144645235395195
FAM187B,reversible,0.1349504790409482,0.4664201948877985
FAM188B,reversible,0.2825737484127283,0.0252946811411255
FAM20C,persistent,0.2632943327041581,0.3584217760320183
FAM217B,reversible,0.3611738958817787,1.081453881794745
FAM222B,persistent,0.2826059613748055,0.5352601128070702
FAM225B,persistent,0.4135136970488266,0.0499253612202389
FAM229B,persistent,0.3307791793203926,0.2614017226680925
FAM24A,persistent,0.1304758799650449,0.0084912226978804
FAM25C,persistent,0.1422287282394654,0.4264109002850119
FAM46B,reversible,0.3269364700622143,0.7663130528811983
FAM49A,reversible,0.1815969097237414,1.2487350401275392
FAM53A,persistent,0.1565135412683529,0.0007608090917859
FAM53C,reversible,0.2962655164491268,0.3235246703667186
FAM57A,reversible,0.2481887130813877,0.5281026612755868
FAM58A,persistent,0.2596260164836977,0.6898613478936112
FAM78B,persistent,0.1239858720796719,0.3162840823836396
FAM83A-AS1,reversible,0.2375673609724135,0.6961088224813263
FAM83B,reversible,0.1383340777356755,0.1402308206529474
FAM83H,persistent,0.1153161245696314,0.5584775733992532
FAM86B3P,reversible,0.1663121066381203,1.165209841328415
FAM89A,persistent,0.3009022904226436,0.0721897293560285
FAM91A1,reversible,0.2278748965412729,0.1718248697207377
FAM96A,reversible,0.4101469183513165,0.8530535087176284
FAM9C,persistent,0.1056610419804067,0.2973643188470378
FANCB,persistent,0.1277167731801118,0.0463949440735429
FBN1,persistent,0.3072230980235196,0.3905399411917741
FBN3,persistent,0.1191962914070185,0.1371211082622772
FBP1,reversible,0.54795579063732,0.033645728110955
FBRS,persistent,0.1872753008593996,0.3917272032189273
FBXL13,persistent,0.1295244710104424,0.0983029040445451
FBXL7,persistent,0.4379527146286222,0.1815440750582315
FBXO16,reversible,0.1318388373808277,0.8043918633319327
FBXO24,persistent,0.3558745288720254,0.1163096707537805
FBXO36,reversible,0.3553022707115181,0.4258799306368374
FBXO6,persistent,0.3819836148646641,0.4857846497621503
FBXW2,persistent,0.1706269692671787,0.0010965967098621
FCAR,reversible,0.1222530504018635,0.7391965802475248
FCN3,reversible,0.4045739883206936,1.3389655829326423
FCRL4,reversible,0.1416080968171466,0.0477432620653131
FEM1A,persistent,0.3085110496813386,0.5127260866227705
FEM1C,reversible,0.2917137920270936,0.2237926209742311
FERMT3,reversible,0.333267460980839,0.0016255263741964
FES,reversible,0.1985222248061406,0.0395468613693749
FEZF1-AS1,persistent,0.1082385852785158,0.0936418340218739
FGD5-AS1,persistent,0.3595461226767103,0.2283916689372871
FGD5P1,persistent,0.1733394881963076,0.0038166156529953
FGF10-AS1,persistent,0.5340954984067368,0.9829022731619188
FGF13,reversible,0.3859714944365515,1.3237309720116064
FGF21,reversible,0.4018268779312637,0.7516264985404226
FGF4,persistent,0.1204144281726422,0.0786094804948097
FGF6,reversible,0.1199625732709319,0.2650844991266085
FGF8,persistent,0.1379399480385544,0.2627543794418356
FGFR4,reversible,0.1669138405464257,0.7439377279844782
FGGY,reversible,0.3671640233345918,0.8217537958950755
FHL2,reversible,0.4822906987749758,0.4366782236430435
FHOD1,reversible,0.2570747777622345,0.234489014202176
FIBIN,persistent,0.3386528258813453,0.0212974253363082
FKTN,persistent,0.2577307996654608,0.0024037321329419
FLNC,reversible,0.4626362032068165,0.3274790661877689
FOLH1,reversible,0.2205814728553593,1.5016943311033286
FOLH1B,reversible,0.2654482965261061,0.9643847711373412
FOSB,reversible,0.7073753816655263,0.4886455554842165
FOSL2,reversible,0.3287629647098203,0.0260153447613139
FOXA3,reversible,0.159214834658617,0.7074755094110716
FOXB1,reversible,0.1248427215843986,0.3284048895750953
FOXE1,persistent,0.1254633894364598,0.1614692004653861
FOXF1,reversible,0.1152772194939405,0.6345073910623266
FOXK1,persistent,0.1930916859721896,0.0769204032327642
FOXN1,reversible,0.1299634998108186,0.3237068723979908
FOXR1,reversible,0.1077331226891087,0.1019137858966582
FPGT,persistent,0.1873630550791157,0.4743967279026138
FRG1,persistent,0.3658679891056413,0.0987696824779824
FRG1HP,persistent,0.4545497294933961,0.601989265362339
FRG2,persistent,0.1226295508149054,0.0963371766645023
FRMD4B,persistent,0.3044633558772295,0.0052926611690957
FRMPD1,reversible,0.1666833903824681,0.6313693246568551
FRMPD3,persistent,0.1500347791810254,0.011703915518664
FRMPD4,persistent,0.1254921803092519,0.0969639552825396
FRY-AS1,reversible,0.3624759152867317,0.5591739819640391
FSD1L,persistent,0.2396404480118259,0.2180131781777349
FSIP1,reversible,0.2216509929122857,0.2250629633137177
FSIP2,persistent,0.123636478232969,0.438109760934984
FTCD,reversible,0.1620500816612524,0.2809325078132216
FTX,reversible,0.3861738625764918,1.1129233427456455
FUT4,reversible,0.2569734734515975,0.1667461283726335
FUZ,reversible,0.2479014190694807,0.7901443243874311
FXYD5,reversible,0.3092462029182088,0.1790756306884805
FYB,persistent,0.4613586124842641,0.3152857967651383
FZD1,reversible,0.2516630366168869,0.0617018439182235
FZD6,persistent,0.2556071427295633,0.2512195490230967
GABBR2,reversible,0.119257540019761,0.0361217314363668
GABRA5,persistent,0.167460536275272,0.0203267966189229
GABRD,persistent,0.3799254918223597,0.0313752494694804
GABRG2,reversible,0.1070142558007353,0.069049475015999
GADD45G,reversible,0.7550053668956013,0.0134496720808745
GAGE10,persistent,0.2078536809455869,0.258381324532613
GALNT1,reversible,0.2395824097076982,0.9958455315850752
GALNT12,reversible,0.2874933829340404,0.7006675208294103
GALNT3,reversible,0.3420387973950735,0.067595871070306
GALNT4,persistent,0.1956938147531607,0.1567863557450926
GALNT7,reversible,0.2836379428151322,0.0704410958671737
GANC,persistent,0.3041226027419541,0.5842754554917156
GAREM2,persistent,0.3457684711590713,0.6790259236357814
GAS1,persistent,0.4041956028316629,0.0974967353204319
GATA1,persistent,0.107114539003965,0.461120814086118
GBAS,persistent,0.3457158337433349,0.372009476165449
GCC1,persistent,0.2567019139541123,0.5530722710159693
GCLC,persistent,0.2510806911979123,0.1868355026901962
GCN1,persistent,0.254612301708205,0.0218626374282013
GCSAM,reversible,0.1683212982156818,0.107531993833157
GDAP2,persistent,0.1414981514312538,0.4118342570444749
GDPD4,reversible,0.2932422268726633,0.5226623452228425
GFAP,persistent,0.3873560172534879,0.5250760170012477
GGNBP2,persistent,0.223023303724759,0.3499098686861719
GGPS1,reversible,0.2499954055991758,0.7720826038520419
GGT1,reversible,0.160575435831647,0.8305240578410326
GGT8P,persistent,0.1832396544933982,0.1437543190374157
GH1,persistent,0.2133029819937952,0.081276711332327
GHITM,reversible,0.2487590568778084,0.3572471163900955
GHRL,persistent,0.2273995553008489,0.4046140723145548
GID8,reversible,0.2467304743811051,0.4215634039656658
GIP,persistent,0.1279151997846472,0.1248991332847088
GJA10,persistent,0.1162194033969475,0.3285862082453377
GJB6,reversible,0.1235783460532218,0.2295398354250766
GKN1,reversible,0.1212208375510082,0.4086236413582725
GLOD5,reversible,0.1385650600278945,0.2866169785203285
GLP2R,persistent,0.2444454651018746,0.0559352965920958
GLRA2,persistent,0.1494236195992958,0.2504107575749696
GLRA4,reversible,0.1560656940422783,0.2135293059564932
GLRX5,reversible,0.2501911258170899,0.455084318437911
GLYCTK,reversible,0.2819785612185064,1.5465024753961156
GMFG,reversible,0.4251374789895742,0.1531562789992961
GNAL,reversible,0.2705827398511809,0.2292876915455446
GNAT1,persistent,0.1819004401153079,0.0098552738006136
GNG3,persistent,0.1765386578290504,0.7234118328686086
GNL1,reversible,0.2253620728607765,0.1256620661133669
GNL3,persistent,0.4451740903225203,0.0201661905787247
GNPAT,persistent,0.2141754466462224,0.282520988416039
GOLGA6A,reversible,0.1766899497732862,0.0932774557187475
GOT1L1,persistent,0.1064633981287286,0.1747360697898073
GP1BA,persistent,0.3917689866103646,0.2391203983251719
GP9,persistent,0.1829220812795305,0.1651395596126131
GPAT3,reversible,0.6171185384601574,0.4449291134878087
GPC3,persistent,0.4444646718954175,0.1759526269915012
GPC6,reversible,0.2911909076899648,0.9545016420827248
GPD1L,reversible,0.3313922985204576,1.1528724554946246
GPHB5,reversible,0.1046965101670134,0.9164242019275852
GPR137C,persistent,0.2678103784201923,0.1704125571830179
GPR143,reversible,0.1297902318693625,0.1196291167053727
GPR157,persistent,0.2174022102563893,0.0860246609963807
GPR158,persistent,0.1493904629343376,0.0053742165742834
GPR180,reversible,0.3032760090080276,0.63607429050724
GPR32,persistent,0.1271974199293828,0.044385000003504
GPR6,persistent,0.1179641234044702,0.2247908496214453
GPR61,reversible,0.1446395333130859,0.4573514459510149
GPR62,persistent,0.11860893396245,0.3245087691222554
GPR68,persistent,0.1257040551619186,0.0025029879151324
GPR85,persistent,0.3567493253716478,0.046937526756767
GPR87,persistent,0.132400071123967,0.0361059132769696
GPRIN3,reversible,0.1835759736587607,0.2669873825956046
GPSM2,reversible,0.3157612152693339,0.2194300412044228
GPT2,reversible,0.5629262053923922,0.5554563941986911
GPX1,reversible,0.3308881775403484,1.589930294786497
GPX8,persistent,0.2836771748089218,0.1125894656996318
GRID1,reversible,0.4562917563836806,0.0103279911189294
GRID2,persistent,0.1225804218803193,0.0464269898004428
GRINA,persistent,0.3285195506744853,0.3182648856175504
GRK2,reversible,0.2939606236511958,0.1156609988305079
GRK3,reversible,0.3684437182313445,0.9676058773108724
GRK7,reversible,0.1360981322838927,0.0795302409555224
GRM4,reversible,0.1062000872911435,0.0285954741301544
GSTA3,reversible,0.2374717922251847,0.1212149594084384
GSTM2P1,persistent,0.2543186114449813,0.1473173399936574
GSTO1,reversible,0.3163032802155768,0.7155818267041749
GTF2A1,reversible,0.206742973419756,0.1814593128227923
GTF2E2,persistent,0.2546431454493537,0.0022761301375221
GTF2H1,persistent,0.2406513785357341,0.1568111217675423
GTF2I,persistent,0.5530123908580745,0.2243817583819682
GTF3C1,persistent,0.2339087080171902,0.0223951086864093
GTPBP1,reversible,0.1754675854129901,0.058371171294146
GTSE1,persistent,0.4185466187248038,0.246549297208996
GUCY2D,persistent,0.1089952225766686,0.1716278945910452
GUSBP11,reversible,0.1442722039921144,0.8580109859528156
GXYLT2,reversible,0.3242447450508481,1.1858663632179467
H3F3A,persistent,0.5480639001809038,0.0113100584922653
HABP2,persistent,0.1241787672043309,0.2371162373502046
HADHA,reversible,0.2612240815900701,0.1192329612706697
HADHB,reversible,0.3019327961557582,0.4559437736833674
HAMP,reversible,0.5629879054688016,0.197142428465894
HAND1,reversible,0.1142326604318658,0.2531561582309674
HAP1,persistent,0.1621650026209087,0.0275235502041626
HAPLN4,persistent,0.1766060717469522,0.0410829046962147
HAS1,reversible,0.300805611741116,0.7743852292769777
HAUS3,persistent,0.3336905745802639,0.1017081393850711
HAUS4,reversible,0.2297325366998455,0.8471047891346192
HAUS7,reversible,0.1838837681340765,0.2346550913506381
HBG1,persistent,0.6574107822143663,0.083264815932267
HCAR2,persistent,0.3203209686959044,0.4763371781310681
HCFC2,persistent,0.2808582732367378,0.3870531791096717
HCG22,reversible,0.1223393311499121,0.2233903235646405
HCLS1,reversible,0.3062399688155455,0.3218525298231329
HCN3,reversible,0.2610956688448137,0.6561535449361425
HCP5,reversible,0.4764230358421892,0.2827670336456236
HCRT,persistent,0.1459590551012771,0.1187175134209002
HCRTR1,persistent,0.1336694243348998,0.325998088082775
HDAC4,reversible,0.2493347333147424,0.4306445687382664
HDDC3,reversible,0.2197536846034989,0.8838618842836276
HDHD2,persistent,0.2055310853249702,0.1507401329840339
HDLBP,persistent,0.2843181935982758,0.4262762285694642
HEATR1,persistent,0.1559323482851373,0.2441382579137115
HECA,reversible,0.2946136978352524,0.1029901189010276
HECTD2-AS1,reversible,0.2777491519049163,0.1447520556640714
HEPHL1,persistent,0.1114566478966542,0.0233443710456286
HERC2P9,reversible,0.4253135654050363,0.7320940302566067
HEXA,reversible,0.1757184184550546,0.0587121701067609
HHLA3,reversible,0.2288277387669268,0.4610966433965704
HIBADH,persistent,0.5671720686470708,0.3278564676279928
HIBCH,reversible,0.3313478818659146,0.6513929557141515
HIF1AN,persistent,0.2813377804063151,0.0536050985819658
HIGD2B,reversible,0.1505746916115687,0.2327658653914335
HIPK1-AS1,reversible,0.3784767270631535,0.6723762764206374
HIPK3,reversible,0.1968510479682206,0.3486438452070001
HIST1H1C,reversible,0.4742952303724027,1.2830190689915482
HIST1H2AC,reversible,0.3541372134647941,1.6790325913451651
HIST1H2BC,reversible,0.2874520894253095,1.3416803923352028
HIST2H2BE,reversible,0.3466776070398935,2.032313488447264
HJURP,persistent,0.1316184776298418,0.2002868394181148
HLA-A,reversible,0.4917937354699333,0.2985157758761194
HLA-B,reversible,0.3678004427806302,0.0875121573748689
HLA-E,reversible,0.3427221307833932,0.0004335519581346
HLA-F-AS1,reversible,0.3391078394538649,1.1934884235348917
HLA-H,reversible,0.4548213717026731,0.2063540672737703
HMCN1,persistent,0.4376067067789165,0.0609411776421632
HMOX1,reversible,0.373821790186164,0.7609357743982497
HMOX2,persistent,0.276024180931855,0.2644642065747454
HNF1B,reversible,0.1880852689481501,0.0470838149103134
HNRNPK,persistent,0.4345409608444379,0.0191308078282512
HNRNPU,reversible,0.3087677922158511,0.4979118230992595
HOMER2,reversible,0.3663578380069113,0.2230198291324731
HORMAD2,persistent,0.2217279893806496,1.386734767097648
HOTAIRM1,reversible,0.2896806346734675,0.0174294777666876
HOTTIP,persistent,0.1310055967490641,0.3327325353362815
HOXA4,reversible,0.2230034733064847,0.9191216445237416
HOXA7,persistent,0.2100330108580673,0.1353974480500522
HOXB1,persistent,0.1579794916993213,0.0225219616239101
HOXB13,persistent,0.1298045847537512,0.0311504206725546
HOXC10,persistent,0.3220601288656516,0.1667657801190898
HOXC9,persistent,0.2261201108022368,0.0984100685591949
HOXD3,reversible,0.2602257989919596,0.4635120380747696
HPCAL1,reversible,0.2785281247588066,0.0284506531066432
HPGD,reversible,0.5371515361935092,0.1542167925127168
HPS3,reversible,0.2221503827408391,0.0672456507617191
HS3ST3A1,reversible,0.1440355702961054,0.0149079536018823
HS3ST3B1,persistent,0.2929096733510046,0.3464372020442146
HSF2BP,reversible,0.1287666879968495,0.1531735939030128
HSFX1,reversible,0.1278728043665153,0.6475758314604012
HSFY1P1,reversible,0.2470665292475685,0.159188299532765
HSP90B1,persistent,0.3313460227981997,0.1210584552783924
HSPA12A,reversible,0.2461233169937574,0.8340539379289389
HSPA1A,reversible,0.4985695734762741,0.2892554003351595
HSPB1,persistent,0.412714242666949,1.033092802807211
HSPB3,persistent,0.2781447895266364,0.3689865025108357
HSPB7,reversible,0.4391764797972821,1.2505143218779116
HSPE1,reversible,0.506642979095515,0.0482102606428442
HTN3,reversible,0.1321819127987788,0.0904288515266296
HTR1B,persistent,0.1502144442452794,0.0641727378092168
HTR1D,persistent,0.1465748533357465,0.0446667420773939
HTR2A,reversible,0.1623640335898822,0.4890507814739945
HTR3B,reversible,0.1341703775839072,0.2354474599092362
HTR3D,reversible,0.1781081404462881,0.2175272902524551
HTR3E,reversible,0.1344057515705748,0.305270844477912
HYDIN,persistent,0.2267845898076769,0.4451791647447024
HYKK,persistent,0.3371180164289556,0.1820427081342402
HYLS1,persistent,0.1536909657719603,0.2951818465158662
IARS,persistent,0.3195335600761296,0.7471887532395218
ICAM1,reversible,0.3159476728820813,0.2510245187747128
ICAM3,persistent,0.4130845343137174,0.2259762051974801
ICOS,persistent,0.1200588155079862,0.0371898288975821
ID1,reversible,0.4363366791770796,0.913790496497487
IDH2,reversible,0.3412316739876898,0.8607175171134618
IDI2,reversible,0.4395367661671461,0.0972414685007137
IDNK,persistent,0.3492443216172287,0.0505352502030982
IFFO2,persistent,0.1636812969487218,0.1874649161259625
IFI16,reversible,0.2813937894576544,0.003605269872826
IFNA1,reversible,0.1215112553916357,0.7005830346303479
IFNA13,persistent,0.2379008405295995,0.0207995998852797
IFNA2,reversible,0.1473210495129479,0.2129276005240532
IFNAR1,persistent,0.314638308323397,0.2816173667974531
IFNL3,persistent,0.138346453441295,0.0594846668057736
IFNLR1,reversible,0.1898707999146528,0.0817941170103124
IFRD1,persistent,0.3775264177390411,0.0855545907435689
IFT80,reversible,0.2347607366411042,0.8740045151407645
IGDCC4,reversible,0.3434125558625584,0.9093457757971352
IGFBP1,reversible,1.0223869522985465,0.816936721719004
IGFBP2,reversible,0.4712519308117439,0.3899929297445847
IGFN1,reversible,0.5204100305264037,0.1620082470641269
IGHG1,persistent,0.6230974320008099,0.0654078573611058
IGIP,persistent,0.3255322627875098,0.1751157311348421
IGSF1,reversible,0.3215800764582366,1.469688263251848
IGSF11,reversible,0.1776102296968917,0.5383690993440822
IGSF6,reversible,0.4816559822372119,0.2366630918637056
IKBKAP,reversible,0.1534742846218343,0.369218046003356
IKZF1,reversible,0.3208706336651321,0.3543872663016505
IL11,persistent,0.1440859191077094,0.1313600484083081
IL12RB2,reversible,0.144254161840278,0.6861259954415477
IL13RA1,reversible,0.2511859709510624,0.390338198130332
IL17A,persistent,0.1369320701724247,0.0169383333911601
IL17F,persistent,0.1053183077110335,0.0575580482752606
IL17RC,reversible,0.3205154101186094,0.3678083348898307
IL19,persistent,0.1257311342685668,0.006318928094492
IL2,persistent,0.0919453706414792,0.0028141461543961
IL22RA2,persistent,0.114774024435678,0.0104875322320348
IL25,persistent,0.2007406174006345,0.0054063998060764
IL4I1,reversible,0.4014890241113854,0.3526213206099615
